OAREA,DAREA,F0
吴中区,宝山区,3.773498594533822e-10
相城区,宝山区,1.5769019449378551e-10
姑苏区,宝山区,4.404037337158001e-10
吴江区,宝山区,2.77032286168783e-10
常熟市,宝山区,3.2110512674087386e-10
张家港市,宝山区,3.0235618109799285e-10
昆山市,宝山区,8.332485293695694e-10
太仓市,宝山区,2.6425420291331987e-09
崇川区,宝山区,3.357159075677541e-10
港闸区,宝山区,3.8008399706429995e-10
通州区,宝山区,4.547064817043319e-10
如东县,宝山区,3.955782555498361e-10
启东市,宝山区,1.2386709145316696e-09
如皋市,宝山区,2.982752062979275e-10
海门市,宝山区,5.232672538437232e-10
海安市,宝山区,3.1573417591755236e-10
广陵区,宝山区,1.3363328699339067e-10
邗江区,宝山区,1.041121088616615e-10
江都区,宝山区,2.5303206029599426e-10
宝应县,宝山区,4.100375894590394e-10
仪征市,宝山区,2.273512957158643e-11
高邮市,宝山区,3.636347186851271e-10
京口区,宝山区,1.4399468819031495e-10
润州区,宝山区,1.8070099542431283e-10
丹徒区,宝山区,1.4709944810513567e-10
丹阳市,宝山区,8.043159439121665e-11
扬中市,宝山区,2.1682008276632909e-10
句容市,宝山区,1.0292435017865271e-10
海陵区,宝山区,1.0381102208113202e-10
高港区,宝山区,2.131678487107924e-10
姜堰区,宝山区,2.7397298556380506e-10
兴化市,宝山区,2.4184612702229297e-10
靖江市,宝山区,2.3058556941640267e-10
泰兴市,宝山区,3.427430372838814e-10
黄浦区,嘉定区,8.51321053425641e-09
徐汇区,嘉定区,1.0557423796543888e-08
长宁区,嘉定区,1.6890461606957267e-08
静安区,嘉定区,1.5674280259040366e-08
普陀区,嘉定区,3.5922063510236864e-08
虹口区,嘉定区,8.81404533042775e-09
杨浦区,嘉定区,8.994811217858626e-09
闵行区,嘉定区,1.1834460539478551e-08
宝山区,嘉定区,2.716837340723551e-08
嘉定区,嘉定区,1.7225098615249977e-06
浦东新区,嘉定区,5.111032262111978e-09
金山区,嘉定区,2.077772191056027e-09
松江区,嘉定区,6.2895652252367246e-09
青浦区,嘉定区,2.3513321731667503e-08
奉贤区,嘉定区,2.3002315668343775e-09
崇明区,嘉定区,1.0715922066101604e-08
玄武区,嘉定区,1.3974605485539762e-10
秦淮区,嘉定区,2.1209638379556007e-10
建邺区,嘉定区,1.8823056857372167e-10
鼓楼区,嘉定区,1.2043078834098746e-10
浦口区,嘉定区,1.7746002976178186e-10
栖霞区,嘉定区,1.4118992505524293e-10
雨花台区,嘉定区,1.9951431930834353e-10
江宁区,嘉定区,1.8684393710756588e-10
六合区,嘉定区,7.964023658600908e-11
溧水区,嘉定区,2.1367114307443428e-10
高淳区,嘉定区,2.2338480209011412e-10
锡山区,嘉定区,3.5941273481157967e-10
惠山区,嘉定区,4.489522336026264e-10
滨湖区,嘉定区,4.466127410734624e-10
梁溪区,嘉定区,5.865600894587854e-10
新吴区,嘉定区,4.46286562749783e-10
江阴市,嘉定区,2.76687404759205e-10
宜兴市,嘉定区,2.3794562351649054e-10
天宁区,嘉定区,2.6371940559456376e-10
钟楼区,嘉定区,2.6813127664390864e-10
新北区,嘉定区,3.0005201519989713e-10
武进区,嘉定区,2.2311960681874003e-10
金坛区,嘉定区,3.2933995168254886e-10
溧阳市,嘉定区,3.717376264678137e-10
虎丘区,嘉定区,5.593989457648897e-10
吴中区,嘉定区,1.0620376739358388e-09
相城区,嘉定区,1.920016806348959e-09
姑苏区,嘉定区,2.1246242444767895e-09
吴江区,嘉定区,4.3986365465836103e-10
常熟市,嘉定区,2.0709110970345118e-09
张家港市,嘉定区,2.6677191499006815e-10
昆山市,嘉定区,9.854563293900093e-09
太仓市,嘉定区,1.3066149146917485e-08
崇川区,嘉定区,4.246894998942671e-10
港闸区,嘉定区,3.819818433103431e-10
通州区,嘉定区,6.282497961645696e-10
如东县,嘉定区,2.8882089567827197e-10
启东市,嘉定区,9.708811895866636e-10
如皋市,嘉定区,6.917643751349341e-10
海门市,嘉定区,6.34365790729996e-10
海安市,嘉定区,6.041107725283297e-10
广陵区,嘉定区,1.5496217138120964e-10
邗江区,嘉定区,1.7645035418370767e-10
江都区,嘉定区,2.1517312146892712e-10
宝应县,嘉定区,8.241700016725332e-10
仪征市,嘉定区,3.427297690272754e-10
高邮市,嘉定区,2.811157153273725e-10
京口区,嘉定区,1.484242939190246e-10
润州区,嘉定区,9.312988553046661e-11
丹徒区,嘉定区,2.3880868726867064e-10
丹阳市,嘉定区,9.32690858313775e-11
扬中市,嘉定区,3.1428276199426366e-10
句容市,嘉定区,1.432222268914737e-10
海陵区,嘉定区,1.6552256489217395e-10
高港区,嘉定区,4.943821026645756e-10
姜堰区,嘉定区,2.382758613027671e-10
兴化市,嘉定区,4.031419874934352e-10
靖江市,嘉定区,3.119535674944268e-10
泰兴市,嘉定区,4.769369052720645e-10
黄浦区,浦东新区,3.3367436573108544e-08
徐汇区,浦东新区,2.2499253419044788e-08
长宁区,浦东新区,1.8768066644666725e-08
静安区,浦东新区,1.95634083968276e-08
普陀区,浦东新区,1.7679047708628668e-08
虹口区,浦东新区,2.4396021373365455e-08
杨浦区,浦东新区,2.8263969485217508e-08
闵行区,浦东新区,2.0574046986053303e-08
宝山区,浦东新区,1.1780380844452905e-08
嘉定区,浦东新区,7.712801623788666e-09
浦东新区,浦东新区,5.568349356686995e-07
金山区,浦东新区,2.4981312009592916e-09
松江区,浦东新区,1.027280512793501e-08
青浦区,浦东新区,7.411131070105128e-09
奉贤区,浦东新区,8.608770709623423e-09
崇明区,浦东新区,8.587205181171922e-09
玄武区,浦东新区,2.6894872369726937e-10
秦淮区,浦东新区,3.246972147178713e-10
建邺区,浦东新区,2.401343053211457e-10
鼓楼区,浦东新区,2.782263327462146e-10
浦口区,浦东新区,1.940518616928891e-10
栖霞区,浦东新区,2.1614689789266481e-10
雨花台区,浦东新区,3.5779575402392373e-10
江宁区,浦东新区,2.3548275911985686e-10
六合区,浦东新区,1.7068913458432616e-10
溧水区,浦东新区,2.4533100392953847e-11
高淳区,浦东新区,4.55971458201928e-11
锡山区,浦东新区,2.9977668269897295e-10
惠山区,浦东新区,3.069933581230575e-10
滨湖区,浦东新区,5.915638792897632e-10
梁溪区,浦东新区,3.9583617370894247e-10
新吴区,浦东新区,3.713139683541235e-10
江阴市,浦东新区,1.9565327805701744e-10
宜兴市,浦东新区,1.854463809990636e-10
天宁区,浦东新区,2.8260863505481415e-10
钟楼区,浦东新区,2.1731332828172102e-10
新北区,浦东新区,2.3186138071522568e-10
武进区,浦东新区,1.7371406902577182e-10
金坛区,浦东新区,2.0167390521795494e-10
溧阳市,浦东新区,2.2763645425709193e-10
虎丘区,浦东新区,4.0026495846552515e-10
吴中区,浦东新区,5.066008589620941e-10
相城区,浦东新区,3.1047610106711034e-10
姑苏区,浦东新区,8.148980465512661e-10
吴江区,浦东新区,2.7086718701801623e-10
常熟市,浦东新区,2.9673195479839255e-10
张家港市,浦东新区,2.2170268980415197e-10
昆山市,浦东新区,8.673570780624311e-10
太仓市,浦东新区,6.20628867800636e-10
崇川区,浦东新区,3.873839459076067e-10
港闸区,浦东新区,3.2387480428548536e-10
通州区,浦东新区,3.8127875166170733e-10
如东县,浦东新区,2.8609987860767275e-10
启东市,浦东新区,1.075034615711488e-09
如皋市,浦东新区,3.080780701717436e-10
海门市,浦东新区,5.277973813343785e-10
海安市,浦东新区,3.643269447997285e-10
广陵区,浦东新区,1.897846046545014e-10
邗江区,浦东新区,1.5923269862365794e-10
江都区,浦东新区,2.8748280078189985e-10
宝应县,浦东新区,2.1352141100916746e-10
仪征市,浦东新区,1.3722482711462931e-10
高邮市,浦东新区,2.0903129019458835e-10
京口区,浦东新区,1.8177756346257073e-10
润州区,浦东新区,1.6395784775881295e-10
丹徒区,浦东新区,1.4623637464995147e-10
丹阳市,浦东新区,1.101485385172642e-10
扬中市,浦东新区,1.3471746182380561e-10
句容市,浦东新区,1.461720919050892e-10
海陵区,浦东新区,1.9350362603417876e-10
高港区,浦东新区,2.081328990100915e-10
姜堰区,浦东新区,2.350773744500847e-10
兴化市,浦东新区,2.8443390323898225e-10
靖江市,浦东新区,2.6607362277538445e-10
泰兴市,浦东新区,3.1030956226528564e-10
黄浦区,金山区,2.8803083113462655e-09
徐汇区,金山区,4.0906728698559495e-09
长宁区,金山区,4.191566520394453e-09
静安区,金山区,2.493732926685829e-09
普陀区,金山区,2.6320248789114626e-09
虹口区,金山区,3.111509790757647e-09
杨浦区,金山区,3.235553533944194e-09
闵行区,金山区,7.0828256113168816e-09
宝山区,金山区,3.0949807057262564e-09
嘉定区,金山区,2.123897918278777e-09
浦东新区,金山区,3.260600128076272e-09
金山区,金山区,5.962125473360708e-06
松江区,金山区,1.4346714343363611e-08
青浦区,金山区,4.826389750052551e-09
奉贤区,金山区,3.749099460126608e-08
崇明区,金山区,1.3512324941855782e-09
玄武区,金山区,6.098830710513133e-11
秦淮区,金山区,1.6198631837831548e-10
鼓楼区,金山区,6.689288117256467e-11
浦口区,金山区,1.807109036372554e-10
栖霞区,金山区,1.7253164428379359e-10
雨花台区,金山区,3.0475380551198985e-10
江宁区,金山区,1.0619537520780096e-10
六合区,金山区,4.865949522941632e-10
溧水区,金山区,8.159451186983996e-11
高淳区,金山区,2.274769676232057e-10
锡山区,金山区,1.8930868110294314e-10
惠山区,金山区,5.028942028609078e-10
滨湖区,金山区,3.262654033283398e-10
梁溪区,金山区,1.097091237854126e-10
新吴区,金山区,2.6674946121013164e-10
江阴市,金山区,1.4087800787084947e-10
宜兴市,金山区,9.912457938716692e-11
天宁区,金山区,2.8773263249947685e-10
钟楼区,金山区,1.4455225519763495e-10
新北区,金山区,2.6189883456045264e-10
武进区,金山区,9.737439182750483e-11
金坛区,金山区,1.3414923992133977e-10
溧阳市,金山区,1.0815641533499762e-10
虎丘区,金山区,1.6717887097573446e-10
吴中区,金山区,2.3672165338102677e-10
相城区,金山区,4.062731255439943e-10
姑苏区,金山区,3.000293583347583e-10
吴江区,金山区,3.7746191820829756e-10
常熟市,金山区,2.493219222767167e-10
张家港市,金山区,1.6299533101942006e-10
昆山市,金山区,5.786248586126132e-10
太仓市,金山区,5.233047073163078e-10
崇川区,金山区,1.3514667111618232e-10
港闸区,金山区,8.976446154832533e-11
通州区,金山区,2.399094922823388e-10
如东县,金山区,1.0380415727962169e-10
启东市,金山区,2.844109605307844e-10
如皋市,金山区,3.3620844540606516e-10
海门市,金山区,3.3703652816898847e-10
海安市,金山区,2.2370088069386935e-10
邗江区,金山区,8.511287300793056e-11
江都区,金山区,1.7927579289604374e-10
宝应县,金山区,1.936772067051128e-10
仪征市,金山区,1.6108070952639568e-10
高邮市,金山区,1.22685192052148e-10
京口区,金山区,1.133574486258973e-10
丹徒区,金山区,1.0422145779775768e-10
丹阳市,金山区,4.0704717252912096e-11
扬中市,金山区,3.8404809461940383e-10
海陵区,金山区,1.3790843791572987e-10
高港区,金山区,3.775789820158236e-10
姜堰区,金山区,1.6176054318173251e-10
兴化市,金山区,2.677350706198563e-10
泰兴市,金山区,4.249646347952059e-10
黄浦区,松江区,1.0892179841767941e-08
徐汇区,松江区,1.354475523963843e-08
长宁区,松江区,9.719340726689656e-09
静安区,松江区,6.353206729868474e-09
普陀区,松江区,5.787974045796716e-09
虹口区,松江区,5.128983619267074e-09
杨浦区,松江区,3.853968113917806e-09
闵行区,松江区,2.3541834713001038e-08
宝山区,松江区,3.756832615763897e-09
嘉定区,松江区,4.959062637081096e-09
浦东新区,松江区,6.545302909909694e-09
金山区,松江区,1.3748315161809967e-08
松江区,松江区,1.678754258121275e-06
青浦区,松江区,2.708965457323526e-08
奉贤区,松江区,5.126963749779843e-09
崇明区,松江区,1.5105641803964176e-09
玄武区,松江区,1.1392066726407941e-10
秦淮区,松江区,1.2607327503436508e-10
建邺区,松江区,1.0442793772590196e-10
鼓楼区,松江区,1.978373101091939e-10
浦口区,松江区,9.644334276715711e-11
栖霞区,松江区,1.5218474589484177e-10
雨花台区,松江区,1.3553635084644397e-10
江宁区,松江区,1.8596568821346592e-10
六合区,松江区,7.574296380715576e-11
溧水区,松江区,7.620560135630443e-11
高淳区,松江区,2.124532485725009e-10
锡山区,松江区,3.418245215188975e-10
惠山区,松江区,2.5618939047862655e-10
滨湖区,松江区,4.062896011446676e-10
梁溪区,松江区,3.187749705505288e-10
新吴区,松江区,3.875386508780754e-10
江阴市,松江区,1.4410454845439093e-10
宜兴市,松江区,1.9544222352622467e-10
天宁区,松江区,1.4332230791491138e-10
钟楼区,松江区,1.5000588863566445e-10
新北区,松江区,1.9024578447441505e-10
武进区,松江区,1.758237113095233e-10
金坛区,松江区,3.132233794107539e-10
溧阳市,松江区,2.525330589725693e-10
虎丘区,松江区,4.3949826197976553e-10
吴中区,松江区,4.0315931984770566e-10
相城区,松江区,3.24105693670742e-10
姑苏区,松江区,6.538324701316243e-10
吴江区,松江区,3.7603460405347716e-10
常熟市,松江区,3.4443202413202697e-10
张家港市,松江区,1.88475612532849e-10
昆山市,松江区,1.1617500480142732e-09
太仓市,松江区,5.339970269934732e-10
崇川区,松江区,2.1036817933989423e-10
港闸区,松江区,2.5150789983131796e-10
通州区,松江区,3.414318735110742e-10
如东县,松江区,4.3626784711066765e-10
启东市,松江区,6.70392041311711e-10
如皋市,松江区,4.485765065759072e-10
海门市,松江区,5.508596566026134e-10
海安市,松江区,3.8303201447432367e-10
广陵区,松江区,8.187719230013213e-11
邗江区,松江区,1.0598878972119675e-10
江都区,松江区,1.488315742288018e-10
宝应县,松江区,2.110334254804937e-10
仪征市,松江区,1.5044213213678798e-10
高邮市,松江区,2.673590431724619e-10
京口区,松江区,1.9409638338557077e-10
润州区,松江区,2.2143120900578483e-10
丹徒区,松江区,1.9467630073891158e-10
丹阳市,松江区,8.870487200051327e-11
扬中市,松江区,1.7934181680565017e-10
句容市,松江区,1.1351125608583488e-10
海陵区,松江区,1.0017799048610569e-10
高港区,松江区,1.763208868135455e-10
姜堰区,松江区,2.0143608822695612e-10
兴化市,松江区,6.167961781974652e-10
靖江市,松江区,2.331118545783092e-10
泰兴市,松江区,3.590980460772917e-10
黄浦区,青浦区,7.842752983151974e-09
徐汇区,青浦区,8.090484852526529e-09
长宁区,青浦区,2.073356999846922e-08
静安区,青浦区,6.834464956672066e-09
普陀区,青浦区,1.0416170208887467e-08
虹口区,青浦区,5.292100842802271e-09
杨浦区,青浦区,4.509011009415822e-09
闵行区,青浦区,2.141545070360974e-08
宝山区,青浦区,1.8394270714174075e-08
嘉定区,青浦区,1.9927299259450218e-08
浦东新区,青浦区,5.354299488442538e-09
金山区,青浦区,3.3061223437445604e-09
松江区,青浦区,2.8320932599166147e-08
青浦区,青浦区,2.5620682007960245e-06
奉贤区,青浦区,2.7351628703900265e-09
崇明区,青浦区,1.8465228883494066e-09
玄武区,青浦区,1.7462425850331394e-10
秦淮区,青浦区,1.1595149167583278e-10
建邺区,青浦区,2.515436750027131e-10
鼓楼区,青浦区,2.234522274256462e-10
浦口区,青浦区,1.1087549535188275e-10
栖霞区,青浦区,1.0977772946789847e-10
雨花台区,青浦区,2.493096503229638e-10
江宁区,青浦区,2.0270867791293065e-10
六合区,青浦区,6.966194568194082e-11
溧水区,青浦区,3.1149973515741554e-10
锡山区,青浦区,4.336291939877163e-10
惠山区,青浦区,4.799692020134382e-10
滨湖区,青浦区,4.3877995484267704e-10
梁溪区,青浦区,4.3628295555107413e-10
新吴区,青浦区,4.667472065920399e-10
江阴市,青浦区,2.2089187611998353e-10
宜兴市,青浦区,2.6804997451458577e-10
天宁区,青浦区,2.1969281209184544e-10
钟楼区,青浦区,1.6095645673658345e-10
新北区,青浦区,3.124498500805879e-10
武进区,青浦区,1.672838461390105e-10
金坛区,青浦区,2.880762640656593e-10
溧阳市,青浦区,3.354844442695333e-10
虎丘区,青浦区,5.495880918484262e-10
吴中区,青浦区,7.309513884469354e-10
相城区,青浦区,4.725736101365688e-10
姑苏区,青浦区,3.2023718886053114e-09
吴江区,青浦区,1.8589152317803024e-09
常熟市,青浦区,3.197537788608276e-10
张家港市,青浦区,4.000242974402688e-10
昆山市,青浦区,1.4242385315270141e-08
太仓市,青浦区,1.4289798573943138e-09
崇川区,青浦区,3.8695757191904357e-10
港闸区,青浦区,2.998535647596481e-10
通州区,青浦区,4.0888026217305456e-10
如东县,青浦区,3.219844140540078e-10
启东市,青浦区,5.622805138741179e-10
如皋市,青浦区,5.500834341936751e-10
海门市,青浦区,5.629265896686715e-10
海安市,青浦区,5.60445960675243e-10
广陵区,青浦区,1.7570860557584625e-10
邗江区,青浦区,1.6246581291368113e-10
江都区,青浦区,2.5665495476124924e-10
宝应县,青浦区,4.1590847756570823e-10
仪征市,青浦区,1.537376632526549e-10
高邮市,青浦区,2.634580099245019e-10
京口区,青浦区,1.3523740144977275e-10
润州区,青浦区,1.6971135093728413e-10
丹徒区,青浦区,1.492056072051278e-10
丹阳市,青浦区,1.9424573346559796e-10
扬中市,青浦区,3.665408279924826e-10
句容市,青浦区,2.7839470258466454e-10
海陵区,青浦区,1.3162172584367652e-10
高港区,青浦区,1.801833086007012e-10
姜堰区,青浦区,1.5438650592214207e-10
兴化市,青浦区,1.047673265287294e-09
靖江市,青浦区,3.573274782503403e-10
泰兴市,青浦区,1.7382520346616398e-10
黄浦区,奉贤区,3.5275021720781887e-09
徐汇区,奉贤区,5.98047887298174e-09
长宁区,奉贤区,4.3986791235229715e-09
静安区,奉贤区,2.4933400498601424e-09
普陀区,奉贤区,3.214558842164809e-09
虹口区,奉贤区,2.6658894249916054e-09
杨浦区,奉贤区,2.711903502315982e-09
闵行区,奉贤区,1.6647242766577587e-08
宝山区,奉贤区,3.0064066024802195e-09
嘉定区,奉贤区,2.1412040193184343e-09
浦东新区,奉贤区,9.304134540475514e-09
金山区,奉贤区,2.9526723349269756e-08
松江区,奉贤区,5.411162884447763e-09
青浦区,奉贤区,2.7074798048373247e-09
奉贤区,奉贤区,3.0081005543956747e-06
